2024-07-15 21:24:23,746 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234
2024-07-15 21:24:23,746 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\aopalliance-1.0.jar
2024-07-15 21:24:23,748 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\guice-5.1.0.jar
2024-07-15 21:24:23,749 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\httpclient-4.5.14.jar
2024-07-15 21:24:23,749 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\httpcore-4.4.16.jar
2024-07-15 21:24:23,749 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\jansi-2.4.0.jar
2024-07-15 21:24:23,751 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\jcl-over-slf4j-1.7.36.jar
2024-07-15 21:24:23,751 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-artifact-3.9.6.jar
2024-07-15 21:24:23,752 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-builder-support-3.9.6.jar
2024-07-15 21:24:23,752 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-compat-3.9.6.jar
2024-07-15 21:24:23,753 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-core-3.9.6.jar
2024-07-15 21:24:23,753 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-embedder-3.9.6.jar
2024-07-15 21:24:23,753 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-3.9.6.jar
2024-07-15 21:24:23,753 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-builder-3.9.6.jar
2024-07-15 21:24:23,754 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-plugin-api-3.9.6.jar
2024-07-15 21:24:23,754 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-repository-metadata-3.9.6.jar
2024-07-15 21:24:23,754 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-api-1.9.18.jar
2024-07-15 21:24:23,754 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-connector-basic-1.9.18.jar
2024-07-15 21:24:23,754 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-impl-1.9.18.jar
2024-07-15 21:24:23,755 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-named-locks-1.9.18.jar
2024-07-15 21:24:23,755 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-provider-3.9.6.jar
2024-07-15 21:24:23,755 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-spi-1.9.18.jar
2024-07-15 21:24:23,755 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-file-1.9.18.jar
2024-07-15 21:24:23,755 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-http-1.9.18.jar
2024-07-15 21:24:23,756 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-wagon-1.9.18.jar
2024-07-15 21:24:23,756 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-util-1.9.18.jar
2024-07-15 21:24:23,756 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-3.9.6.jar
2024-07-15 21:24:23,756 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-builder-3.9.6.jar
2024-07-15 21:24:23,757 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-shared-utils-3.3.4.jar
2024-07-15 21:24:23,758 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-07-15 21:24:23,758 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-07-15 21:24:23,758 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-build-api-0.0.7.jar
2024-07-15 21:24:23,759 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-cipher-2.0.jar
2024-07-15 21:24:23,759 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-classworlds-2.7.0.jar
2024-07-15 21:24:23,759 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-component-annotations-2.1.0.jar
2024-07-15 21:24:23,759 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-interpolation-1.26.jar
2024-07-15 21:24:23,760 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-sec-dispatcher-2.0.jar
2024-07-15 21:24:23,760 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-utils-3.5.1.jar
2024-07-15 21:24:23,761 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-07-15 21:24:23,761 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-07-15 21:24:23,761 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-07-15 21:24:23,761 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-07-15 21:24:23,764 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [14])
2024-07-15 21:24:23,764 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\com.google.guava_33.0.0.jre.jar
2024-07-15 21:24:23,765 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [1001])
2024-07-15 21:24:23,765 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\slf4j.api_2.0.12.jar
2024-07-15 21:24:23,765 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [32])
2024-07-15 21:24:23,766 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-07-15 21:24:23,766 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [27])
2024-07-15 21:24:23,768 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\jakarta.annotation-api_1.3.5.jar
2024-07-15 21:24:23,768 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-07-15 21:24:23,769 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.apache.commons.cli_1.6.0.jar
2024-07-15 21:24:23,770 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [78])
2024-07-15 21:24:23,770 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-07-15 21:24:23,771 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [86])
2024-07-15 21:24:23,771 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\org.apache.commons.lang3_3.14.0.jar
2024-07-15 21:24:23,772 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [15])
2024-07-15 21:24:23,774 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Testing\AutomationTesting\Softwares\eclipse\eclipse\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-07-15 21:24:23,794 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\HP\AppData\Local\Temp\m2e-archetypeGenerator4124662919520352273":
2024-07-15 21:24:23,798 [Worker-13: Launching mavenrun-740beab7-2250-4e09-b032-35558650b818] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=CompanyName -DartifactId=ProjectName -Dversion=0.0.1-SNAPSHOT -Dpackage=CompanyName.ProjectName -DoutputDirectory=C:\Testing\AutomationTesting\Workspace -Dstyle.color=always -U archetype:generate
2024-07-15 21:26:07,036 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Testing\AutomationTesting\Workspace\ProjectName\pom.xml
2024-07-15 21:26:07,865 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-07-15 21:26:08,020 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-07-15 21:26:08,051 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2024-07-15 21:26:08,089 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2024-07-15 21:26:08,169 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2024-07-15 21:26:08,220 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2024-07-15 21:26:08,258 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2024-07-15 21:26:08,269 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2024-07-15 21:26:08,649 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.7.1/maven-site-plugin-3.7.1.jar
2024-07-15 21:26:09,215 [Worker-10: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.7.1/maven-site-plugin-3.7.1.jar
